Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
4/26/2018 23:40,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:43,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:44,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:44,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:44,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 23:45,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:46,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 23:47,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:47,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 23:48,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:49,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:50,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:51,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 23:51,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:52,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:53,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 23:53,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:54,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:55,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:56,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:57,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:57,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:59,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 23:59,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:00,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 0:01,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:02,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:03,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 0:04,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:04,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 0:05,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:06,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:06,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:07,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:08,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 0:09,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:09,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 0:10,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:10,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 0:11,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:11,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:12,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 0:13,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:13,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 0:14,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:14,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 0:15,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:15,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 0:16,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:17,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:18,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:20,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:21,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:22,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:22,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:23,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:24,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:25,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:25,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 0:26,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:26,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:26,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 0:28,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:29,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:32,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:33,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:35,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:37,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:40,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:40,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:44,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:46,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:47,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:48,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:50,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:50,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:50,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 0:51,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:51,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:52,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 0:53,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:54,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 0:57,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 1:00,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 1:02,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 1:03,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 1:06,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 1:07,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 1:07,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 1:09,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 1:10,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 1:11,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 1:13,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 1:23,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 1:26,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 1:26,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 1:45,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 1:47,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 1:49,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 1:50,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 1:51,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 1:55,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 1:58,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 1:59,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:01,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:02,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:05,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:05,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:09,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:10,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:14,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:16,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:24,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:25,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:26,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:28,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:28,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:29,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:30,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:31,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:32,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:34,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:35,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:35,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:37,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:37,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:39,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:40,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:42,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:44,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:45,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:46,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:46,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 2:47,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:47,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 2:48,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:49,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 2:50,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:50,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 2:51,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 2:54,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 2:55,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 2:57,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 2:58,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 3:00,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 3:00,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 3:01,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 3:02,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 3:02,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 3:02,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 3:03,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 3:07,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 3:10,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 3:11,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 3:13,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 3:14,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 3:15,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 3:16,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 3:16,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 3:17,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 3:19,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 3:19,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/27/2018 3:21,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 3:21,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 3:23,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 3:24,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 3:25,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 3:27,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/27/2018 12:07,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/27/2018 12:07,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/27/2018 12:08,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/27/2018 12:09,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/27/2018 12:10,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/27/2018 12:12,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/27/2018 12:12,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/27/2018 12:13,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/27/2018 12:14,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/27/2018 12:15,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/27/2018 12:17,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/27/2018 12:18,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/28/2018 6:24,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/28/2018 6:26,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 6:42,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 6:43,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 6:44,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 6:45,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 6:48,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 6:48,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 6:50,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/28/2018 6:53,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 6:53,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/28/2018 6:53,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 6:54,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/28/2018 6:55,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 6:56,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 6:57,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 6:59,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 7:03,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/28/2018 7:04,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/28/2018 7:06,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/28/2018 7:19,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/28/2018 7:36,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 7:52,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/28/2018 7:53,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/28/2018 8:03,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 8:05,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 8:07,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/28/2018 8:09,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/28/2018 8:10,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/28/2018 8:36,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/28/2018 8:45,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/28/2018 9:16,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/28/2018 11:41,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 11:44,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 11:45,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 11:46,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 11:47,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 11:52,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 11:58,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 12:01,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 12:03,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 12:04,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 12:05,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 12:06,VR2W-108768,A69-1303-4125,,,,,Hals2,56.985826,10.31077
4/28/2018 12:08,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
4/28/2018 12:10,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
8/23/2018 10:16,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
8/23/2018 10:18,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
8/23/2018 10:19,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
8/23/2018 10:20,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
8/23/2018 10:21,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
8/23/2018 10:22,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
8/23/2018 10:23,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
8/23/2018 10:24,VR2W-125452,A69-1303-4125,,,,,Hals1,56.989474,10.310159
8/24/2018 9:02,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
8/24/2018 9:03,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
8/24/2018 9:07,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
8/24/2018 9:10,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
8/25/2018 11:37,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/25/2018 11:38,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/25/2018 11:39,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/25/2018 11:44,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/25/2018 11:45,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/25/2018 11:46,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/25/2018 11:47,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/25/2018 11:48,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/25/2018 11:49,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/25/2018 11:50,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/25/2018 11:55,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/25/2018 12:12,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/25/2018 12:19,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/25/2018 12:21,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/25/2018 12:30,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/25/2018 12:31,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/25/2018 12:33,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/25/2018 13:04,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/25/2018 13:06,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/25/2018 13:07,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/25/2018 13:08,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
8/27/2018 6:44,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
8/27/2018 7:07,VR2W-131090,A69-1303-4125,,,,,Sundstrup1,56.605311,9.292661
8/27/2018 7:09,VR2W-131090,A69-1303-4125,,,,,Sundstrup1,56.605311,9.292661
8/27/2018 7:10,VR2W-131090,A69-1303-4125,,,,,Sundstrup1,56.605311,9.292661
8/27/2018 7:41,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
8/27/2018 7:44,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
8/27/2018 7:59,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
8/27/2018 8:25,VR2W-131090,A69-1303-4125,,,,,Sundstrup1,56.605311,9.292661
8/27/2018 9:53,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
8/27/2018 10:42,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
8/27/2018 10:44,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
8/27/2018 10:57,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
8/27/2018 11:07,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
8/27/2018 11:09,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
8/27/2018 11:11,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
8/27/2018 11:43,VR2W-131090,A69-1303-4125,,,,,Sundstrup1,56.605311,9.292661
8/27/2018 12:14,VR2W-131090,A69-1303-4125,,,,,Sundstrup1,56.605311,9.292661
8/27/2018 12:40,VR2W-131090,A69-1303-4125,,,,,Sundstrup1,56.605311,9.292661
8/27/2018 12:58,VR2W-131090,A69-1303-4125,,,,,Sundstrup1,56.605311,9.292661
8/27/2018 13:03,VR2W-131090,A69-1303-4125,,,,,Sundstrup1,56.605311,9.292661
8/27/2018 13:09,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
8/27/2018 13:10,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
8/27/2018 13:22,VR2W-131090,A69-1303-4125,,,,,Sundstrup1,56.605311,9.292661
8/27/2018 13:28,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
