Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2018-03-17 12:35:12,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:36:42,VR2W-125449,A69-1303-4075,,,,,Simested
2018-04-04 10:47:05,VR2W-125449,A69-1303-4075,,,,,Simested
2018-04-18 06:41:11,VR2W-131092,A69-1303-4075,,,,,Sundstrup
2018-04-18 06:48:47,VR2W-131092,A69-1303-4075,,,,,Sundstrup
2018-04-20 07:30:02,VR2W-131092,A69-1303-4075,,,,,Sundstrup
2018-04-20 07:31:31,VR2W-131092,A69-1303-4075,,,,,Sundstrup
2018-04-20 07:33:55,VR2W-131092,A69-1303-4075,,,,,Sundstrup
2018-04-24 09:40:56,VR2W-125886,A69-1303-4075,,,,,Aggersund
2018-04-24 09:43:48,VR2W-125886,A69-1303-4075,,,,,Aggersund
2018-04-24 09:46:27,VR2W-125886,A69-1303-4075,,,,,Aggersund
2018-04-25 09:28:25,VR2W-125447,A69-1303-4075,,,,,15 Aalborg
2018-04-25 09:29:24,VR2W-125447,A69-1303-4075,,,,,15 Aalborg
2018-04-25 09:30:47,VR2W-108766,A69-1303-4075,,,,,16 Aalborg
2018-04-25 09:33:15,VR2W-108766,A69-1303-4075,,,,,16 Aalborg
2018-04-25 22:34:45,VR2W-108768,A69-1303-4075,,,,,Hals2
2018-04-25 22:37:44,VR2W-108768,A69-1303-4075,,,,,Hals2
2018-04-25 22:39:10,VR2W-108768,A69-1303-4075,,,,,Hals2
2018-04-25 22:39:47,VR2W-108768,A69-1303-4075,,,,,Hals2
2018-04-25 22:40:58,VR2W-108768,A69-1303-4075,,,,,Hals2
2018-04-25 22:42:26,VR2W-108768,A69-1303-4075,,,,,Hals2
2018-04-25 22:42:40,VR2W-125452,A69-1303-4075,,,,,Hals1
2018-04-25 22:43:48,VR2W-108768,A69-1303-4075,,,,,Hals2
2018-04-25 22:44:05,VR2W-125452,A69-1303-4075,,,,,Hals1
2018-04-25 22:44:24,VR2W-108768,A69-1303-4075,,,,,Hals2
2018-04-25 22:44:42,VR2W-125452,A69-1303-4075,,,,,Hals1
2018-04-25 22:45:16,VR2W-108768,A69-1303-4075,,,,,Hals2
2018-04-25 22:45:54,VR2W-125452,A69-1303-4075,,,,,Hals1
2018-04-25 22:47:22,VR2W-125452,A69-1303-4075,,,,,Hals1
2018-04-25 23:00:13,VR2W-108768,A69-1303-4075,,,,,Hals2
2018-08-20 09:56:47,VR2W-125452,A69-1303-4075,,,,,Hals1
2018-08-20 10:02:39,VR2W-125452,A69-1303-4075,,,,,Hals1
2018-08-20 10:04:03,VR2W-125452,A69-1303-4075,,,,,Hals1
2018-08-20 10:05:23,VR2W-125452,A69-1303-4075,,,,,Hals1
2018-08-20 10:06:51,VR2W-125452,A69-1303-4075,,,,,Hals1
2018-08-21 12:33:30,VR2W-108766,A69-1303-4075,,,,,16 Aalborg
2018-08-21 12:42:52,VR2W-108766,A69-1303-4075,,,,,16 Aalborg
2018-08-22 14:04:24,VR2W-125886,A69-1303-4075,,,,,Aggersund
2018-08-22 14:05:44,VR2W-125886,A69-1303-4075,,,,,Aggersund
2018-08-23 17:21:20,VR2W-131090,A69-1303-4075,,,,,Sundstrup
2018-03-06 21:44:21,VR2W-125449,A69-1303-4080,,,,,Simested
2018-03-08 07:05:34,VR2W-125449,A69-1303-4080,,,,,Simested
2018-03-08 07:06:07,VR2W-125449,A69-1303-4080,,,,,Simested
2018-03-08 07:07:19,VR2W-125449,A69-1303-4080,,,,,Simested
2018-03-12 19:51:10,VR2W-125449,A69-1303-4080,,,,,Simested
2018-03-12 19:51:53,VR2W-125449,A69-1303-4080,,,,,Simested
2018-04-29 14:58:10,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-04-29 14:59:17,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-04-29 15:00:11,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-04-29 15:03:42,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-04-29 15:03:43,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-04-29 15:04:19,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-04-29 15:06:51,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-04-29 15:07:59,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-05-05 14:08:51,VR2W-125886,A69-1303-4080,,,,,Aggersund
2018-05-05 14:09:41,VR2W-125886,A69-1303-4080,,,,,Aggersund
2018-05-05 14:10:13,VR2W-125886,A69-1303-4080,,,,,Aggersund
2018-05-05 14:11:00,VR2W-125886,A69-1303-4080,,,,,Aggersund
2018-05-05 14:12:24,VR2W-125886,A69-1303-4080,,,,,Aggersund
2018-05-05 14:13:03,VR2W-125886,A69-1303-4080,,,,,Aggersund
2018-05-06 17:32:46,VR2W-125447,A69-1303-4080,,,,,15 Aalborg
2018-05-06 17:35:13,VR2W-108766,A69-1303-4080,,,,,16 Aalborg
2018-05-06 17:36:44,VR2W-108766,A69-1303-4080,,,,,16 Aalborg
2018-05-07 12:21:35,VR2W-125452,A69-1303-4080,,,,,Hals1
2018-05-07 12:24:04,VR2W-125452,A69-1303-4080,,,,,Hals1
2018-05-07 12:37:02,VR2W-108768,A69-1303-4080,,,,,Hals2
